,,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z
,,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot
,,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx
HH118,HOF,1.44961575,1.2709041,2.34935442,-0.0,-0.0,-0.12536269,0.08358502,0.10335997,-0.05676976,0.0,0.0,0.00902199,1.53320077,1.37426406,2.29258466,0.0,-0.0,-0.11634069999999999,1.45901048,1.26585472,2.375918,-0.0,0.0,-0.1300214,0.09000627,0.10819782,-0.05436436,-0.0,-0.0,0.008094625000000001,1.54901675,1.37405254,2.32155364,-0.0,0.0,-0.121926775,1.46606429,1.27657131,2.38125315,-0.0,-0.0,-0.12927301,0.08857371,0.10728328,-0.05573779,0.0,0.0,0.008387835,1.554638,1.38385458,2.32551536,0.0,-0.0,-0.12088518,1.46671514,1.2775013,2.38191674,0.0,-0.0,-0.12929027,0.08806956,0.10695288,-0.05618457,0.0,-0.0,0.008417055,1.55478469,1.38445418,2.32573217,0.0,-0.0,-0.12087321,1.36706685,1.15372295,2.28560411,0.0,0.0,-0.13564284,0.07344854,0.08694424,-0.06537795,0.0,-0.0,0.007857264999999999,1.44051539,1.24066719,2.22022616,0.0,-0.0,-0.12778557000000001,1.43181021,1.23597681,2.34907447,-0.0,-0.0,-0.13248279,0.08015557,0.09526497,-0.06134134,0.0,-0.0,0.00744201,1.51196578,1.33124178,2.28773313,0.0,-0.0,-0.12504078,1.4562176,1.26541521,2.37139239,-0.0,-0.0,-0.13014983,0.08428466,0.10113804,-0.05878129,-0.0,0.0,0.008011915000000001,1.54050227,1.36655325,2.3126111,-0.0,0.0,-0.122137915,1.46235034,1.27229963,2.37810691,-0.0,-0.0,-0.12955334,0.08595056,0.10388471,-0.05778606,-0.0,0.0,0.008292845,1.54830089,1.37618435,2.32032085,-0.0,0.0,-0.121260495
HH118,HOOH,1.92420831,2.86148417,1.75341488,0.21224083,0.0,0.0,0.10853899,-0.03832472,0.13775534,-0.020150954999999998,0.0,-0.0,2.0327473,2.82315945,1.89117022,0.19208987,0.0,0.0,1.93347728,2.88840603,1.75599602,0.21851108,-0.0,0.0,0.1127026,-0.03920787,0.14117398,-0.017890535,0.0,-0.0,2.04617989,2.84919815,1.89717,0.200620555,-0.0,-0.0,1.94136056,2.89502438,1.7657715,0.2171776,0.0,-0.0,0.11112548,-0.04109647,0.1394112,-0.01792924,-0.0,-0.0,2.05248605,2.85392791,1.9051827,0.199248365,-0.0,-0.0,1.94195274,2.89607044,1.76655265,0.21715892,0.0,-0.0,0.11048882,-0.04144646,0.13885607,-0.01796126,0.0,0.0,2.05244156,2.85462399,1.90540872,0.19919766,0.0,0.0,1.87674153,2.81208124,1.67163848,0.21926901,0.0,0.0,0.10233257,-0.0480838,0.12425554,-0.01950577,-0.0,-0.0,1.9790741,2.76399744,1.79589402,0.19976324,-0.0,-0.0,1.92199461,2.86950016,1.73349377,0.21983985,0.0,0.0,0.10671409,-0.04355521,0.13017076,-0.017322845,-0.0,-0.0,2.02870871,2.82594495,1.86366452,0.202517005,-0.0,-0.0,1.9361001,2.88776576,1.7559039,0.21782182,-0.0,0.0,0.10838041,-0.04228706,0.13411552,-0.01762162,-0.0,-0.0,2.04448051,2.84547869,1.89001942,0.2002002,-0.0,0.0,1.93931583,2.89272523,1.76170463,0.21731269,0.0,-0.0,0.10898668,-0.04244914,0.13602033,-0.0178679,-0.0,-0.0,2.04830251,2.85027609,1.89772496,0.19944479,-0.0,-0.0
HH118,He,0.20700309,0.20700309,0.20700309,-0.0,-0.0,-0.0,0.00281469,0.00281469,0.00281469,-0.0,-0.0,-0.0,0.20981778,0.20981778,0.20981778,-0.0,-0.0,-0.0,0.20990244,0.20990244,0.20990244,0.0,-0.0,-0.0,0.00268345,0.00268345,0.00268345,-0.0,-0.0,-0.0,0.21258589,0.21258589,0.21258589,0.0,-0.0,-0.0,0.21003542,0.21003542,0.21003542,0.0,0.0,0.0,0.00260277,0.00260277,0.00260277,0.0,0.0,0.0,0.21263819,0.21263819,0.21263819,0.0,0.0,0.0,0.20982555,0.20982555,0.20982555,0.0,-0.0,0.0,0.0026736,0.0026736,0.0026736,0.0,-0.0,-0.0,0.21249915,0.21249915,0.21249915,0.0,-0.0,0.0,0.2023077,0.2023077,0.2023077,-0.0,0.0,-0.0,0.0021244,0.0021244,0.0021244,0.0,0.0,0.0,0.2044321,0.2044321,0.2044321,-0.0,0.0,-0.0,0.2073799,0.2073799,0.2073799,-0.0,0.0,0.0,0.00264782,0.00264782,0.00264782,-0.0,0.0,0.0,0.21002772,0.21002772,0.21002772,-0.0,0.0,0.0,0.20948278,0.20948278,0.20948278,-0.0,-0.0,0.0,0.00266753,0.00266753,0.00266753,0.0,-0.0,0.0,0.21215031,0.21215031,0.21215031,0.0,-0.0,0.0,0.20992891,0.20992891,0.20992891,-0.0,0.0,0.0,0.00267007,0.00267007,0.00267007,0.0,0.0,-0.0,0.21259898,0.21259898,0.21259898,-0.0,0.0,-0.0
HH118,Li,22.14278734,22.14278738,22.14278738,0.0,0.0,-0.0,-0.14181604,-0.14181604,-0.14181604,0.0,-0.0,0.0,22.0009713,22.00097134,22.00097134,0.0,0.0,-0.0,22.18175119,22.18175119,22.18175119,-0.0,0.0,-0.0,-0.11723145,-0.11723145,-0.11723145,0.0,-0.0,0.0,22.06451974,22.06451974,22.06451974,-0.0,0.0,-0.0,22.32680224,22.32680224,22.32680224,0.0,0.0,-0.0,-0.10855749,-0.10855749,-0.10855749,-0.0,-0.0,0.0,22.21824475,22.21824475,22.21824475,0.0,0.0,-0.0,22.34653746,22.34653746,22.34653746,-0.0,-0.0,-0.0,-0.12566924,-0.12566924,-0.12566924,0.0,0.0,0.0,22.22086822,22.22086822,22.22086822,-0.0,-0.0,-0.0,22.25621911,22.25621912,22.25621912,0.0,0.0,-0.0,-0.06867605,-0.06867605,-0.06867605,0.0,-0.0,-0.0,22.18754307,22.18754308,22.18754308,0.0,0.0,-0.0,22.33408289,22.33408289,22.33408289,0.0,-0.0,0.0,-0.16639991,-0.16639991,-0.16639991,0.0,-0.0,-0.0,22.16768298,22.16768298,22.16768298,0.0,-0.0,-0.0,22.36468613,22.36468613,22.36468613,-0.0,-0.0,-0.0,-0.19261549,-0.19261549,-0.19261549,-0.0,-0.0,-0.0,22.17207064,22.17207064,22.17207064,-0.0,-0.0,-0.0,22.36096263,22.36096263,22.36096263,-0.0,0.0,-0.0,-0.13620839,-0.13620839,-0.13620839,-0.0,0.0,-0.0,22.22475425,22.22475425,22.22475425,-0.0,0.0,-0.0
HH118,LiBH4,4.21784527,4.21790636,4.67736198,-0.0,-1.818e-05,0.0,0.09629531,0.0962998,0.14118621,-0.0,2.192e-05,0.0,4.31414058,4.31420617,4.81854819,-0.0,3.7399999999999998e-06,0.0,4.28770782,4.28779034,4.65346465,0.0,-2.47e-05,0.0,0.08324964,0.08335165,0.12260902,-0.0,3.973e-05,0.0,4.37095747,4.37114199,4.77607366,-0.0,1.504e-05,0.0,4.29609646,4.29616809,4.65203623,-0.0,-2.587e-05,0.0,0.08521787,0.08522175,0.12350773,0.0,7.405e-06,0.0,4.38131433,4.38138984,4.77554396,-0.0,-1.8465e-05,0.0,4.29665664,4.2967283,4.65306169,0.0,-2.564e-05,0.0,0.08625713,0.08625108,0.12470287,-0.0,1.96e-06,-0.0,4.38291377,4.38297938,4.77776456,-0.0,-2.3679999999999997e-05,-0.0,4.32060523,4.32062717,4.71753991,0.0,-1.6e-07,0.0,0.09380787,0.09388529,0.13451354,-0.0,-3.368e-05,-0.0,4.41441309,4.41451246,4.85205345,-0.0,-3.384e-05,-0.0,4.29921874,4.29929196,4.65674412,-0.0,-2.536e-05,-0.0,0.08934619,0.08934269,0.12791375,0.0,-6.54e-06,0.0,4.38856493,4.38863465,4.78465787,-0.0,-3.1905e-05,-0.0,4.29704374,4.29711883,4.65399855,0.0,-2.817e-05,-0.0,0.08775171,0.08774938,0.12677891,-0.0,-3.057e-05,-0.0,4.38479544,4.38486821,4.78077745,0.0,-5.874e-05,-0.0,4.29665431,4.29672578,4.65309295,0.0,-2.559e-05,0.0,0.08722428,0.08722701,0.12573524,0.0,4.275e-06,0.0,4.38387859,4.38395279,4.77882818,0.0,-2.1315000000000002e-05,0.0
HH118,LiCN,3.61200643,3.73149214,3.07812972,0.34565529,0.0,-0.0,0.22191246,0.1588538,0.1347414,-0.039782995,-0.0,0.0,3.8339189,3.89034594,3.21287112,0.305872295,0.0,-0.0,3.61978884,3.77261979,3.08142932,0.34080834,-0.0,0.0,0.20860802,0.13919579,0.12635906,-0.043565610000000005,-0.0,0.0,3.82839687,3.91181558,3.20778837,0.29724273,-0.0,0.0,3.61817679,3.78117513,3.08723351,0.3419158,0.0,0.0,0.2003992,0.13243169,0.11898925,-0.043457424999999994,-0.0,0.0,3.818576,3.91360682,3.20622276,0.298458375,0.0,0.0,3.61933119,3.78208578,3.08871682,0.34164828,-0.0,0.0,0.19792504,0.12999287,0.11684975,-0.043540090000000004,0.0,0.0,3.81725623,3.91207864,3.20556657,0.298108195,-0.0,0.0,3.60511233,3.75631991,3.0732636,0.35541279,0.0,-0.0,0.22088835,0.15064323,0.13354865,-0.04003158,-0.0,0.0,3.82600069,3.90696314,3.20681225,0.31538120999999997,0.0,-0.0,3.61969891,3.7817799,3.08079563,0.34091939,0.0,0.0,0.20535822,0.13693729,0.12272294,-0.042720419999999995,-0.0,-0.0,3.82505713,3.91871719,3.20351857,0.29819897,-0.0,-0.0,3.61991746,3.78175466,3.08772183,0.34161278,-0.0,0.0,0.20052762,0.13232855,0.1184632,-0.04334439,0.0,-0.0,3.82044508,3.91408321,3.20618502,0.29826838,0.0,-0.0,3.61951541,3.78204772,3.08864071,0.34155589,-0.0,-0.0,0.19787339,0.13024784,0.11673678,-0.043312304999999995,-0.0,0.0,3.81738879,3.91229556,3.20537749,0.29824357999999995,-0.0,0.0
HH118,LiCl,3.56495079,3.56495079,3.89067493,0.0,-0.0,-0.0,0.14356549,0.14356549,0.2312651,0.0,0.0,-0.0,3.70851629,3.70851629,4.12194003,0.0,0.0,-0.0,3.7583972,3.7583972,3.96124884,0.0,-0.0,-0.0,0.18658457,0.18658457,0.23520496,-0.0,0.0,0.0,3.94498177,3.94498177,4.1964538,-0.0,0.0,0.0,3.78678658,3.78678658,3.9844719,-0.0,0.0,0.0,0.16295542,0.16295542,0.21480204,0.0,0.0,-0.0,3.949742,3.949742,4.19927394,0.0,0.0,-0.0,3.79092315,3.79092315,3.98738284,-0.0,-0.0,-0.0,0.15539283,0.15539283,0.20748098,0.0,-0.0,-0.0,3.94631598,3.94631598,4.19486383,0.0,-0.0,-0.0,3.55157341,3.55157341,3.84173856,-0.0,-0.0,0.0,0.15286187,0.15286187,0.22484608,-0.0,-0.0,-0.0,3.70443528,3.70443528,4.06658464,-0.0,-0.0,-0.0,3.73327383,3.73327383,3.9827185,0.0,-0.0,0.0,0.16282567,0.16282567,0.22136716,0.0,-0.0,0.0,3.8960995,3.8960995,4.20408566,0.0,-0.0,0.0,3.78163251,3.78163251,3.98527801,-0.0,0.0,0.0,0.15605183,0.15605183,0.21078992,-0.0,-0.0,0.0,3.93768434,3.93768434,4.19606793,-0.0,-0.0,0.0,3.78565048,3.78565048,3.98661004,-0.0,-0.0,-0.0,0.15242305,0.15242305,0.20440073,0.0,0.0,-0.0,3.93807353,3.93807353,4.19101077,0.0,0.0,-0.0
HH118,LiH,4.04201555,4.04201555,3.75270948,-0.0,-0.0,0.0,0.22309848,0.22309848,0.27959407,-0.0,-0.0,-0.0,4.26511403,4.26511403,4.03230354,-0.0,-0.0,0.0,4.13132956,4.13132956,3.74714126,-0.0,0.0,-0.0,0.20278697,0.20278697,0.2324382,0.0,-0.0,0.0,4.33411653,4.33411653,3.97957946,-0.0,0.0,-0.0,4.12303087,4.12303087,3.72899039,0.0,-0.0,0.0,0.18310194,0.18310194,0.20930166,0.0,0.0,-0.0,4.30613281,4.30613281,3.93829205,0.0,0.0,0.0,4.12281275,4.12281275,3.72783321,-0.0,0.0,0.0,0.1817633,0.1817633,0.20484152,-0.0,0.0,-0.0,4.30457604,4.30457604,3.93267473,-0.0,0.0,-0.0,4.12227712,4.12227712,3.56190112,0.0,-0.0,0.0,0.1920905,0.1920905,0.25352285,0.0,0.0,0.0,4.31436762,4.31436762,3.81542397,0.0,0.0,0.0,4.12348866,4.12348866,3.72936621,-0.0,0.0,-0.0,0.18482023,0.18482023,0.21872049,0.0,0.0,-0.0,4.30830889,4.30830889,3.9480867,-0.0,0.0,-0.0,4.12219444,4.12219444,3.72768619,0.0,0.0,-0.0,0.18182338,0.18182338,0.21150603,-0.0,-0.0,0.0,4.30401781,4.30401781,3.93919221,-0.0,-0.0,0.0,4.12319905,4.12319905,3.72796993,0.0,-0.0,0.0,0.18242247,0.18242247,0.2069319,0.0,-0.0,-0.0,4.30562152,4.30562152,3.93490183,0.0,-0.0,0.0
HH118,Mg,10.9905013,10.9905013,10.9905013,0.0,-0.0,-0.0,-0.48555192,-0.48555192,-0.48555192,0.0,0.0,-0.0,10.50494938,10.50494938,10.50494938,0.0,-0.0,-0.0,11.10990359,11.10990359,11.10990359,-0.0,-0.0,-0.0,-0.31662901,-0.31662901,-0.31662901,-0.0,-0.0,-0.0,10.79327458,10.79327458,10.79327458,-0.0,-0.0,-0.0,11.12443324,11.12443324,11.12443324,-0.0,0.0,0.0,-0.44999761,-0.44999761,-0.44999761,-0.0,0.0,-0.0,10.67443563,10.67443563,10.67443563,-0.0,0.0,-0.0,11.15250433,11.15250433,11.15250433,-0.0,0.0,0.0,-0.47891678,-0.47891678,-0.47891678,-0.0,0.0,0.0,10.67358755,10.67358755,10.67358755,-0.0,0.0,0.0,11.10356909,11.10356909,11.10356909,0.0,0.0,-0.0,-0.31530285,-0.31530285,-0.31530285,0.0,0.0,-0.0,10.78826624,10.78826624,10.78826624,0.0,0.0,-0.0,11.15744362,11.15744362,11.15744362,0.0,-0.0,0.0,-0.40095074,-0.40095074,-0.40095074,0.0,0.0,-0.0,10.75649289,10.75649289,10.75649289,0.0,-0.0,-0.0,11.15272164,11.15272164,11.15272164,-0.0,0.0,0.0,-0.42763184,-0.42763184,-0.42763184,0.0,0.0,-0.0,10.7250898,10.7250898,10.7250898,0.0,0.0,-0.0,11.15295957,11.15295957,11.15295957,0.0,0.0,0.0,-0.43963581,-0.43963581,-0.43963581,0.0,0.0,0.0,10.71332376,10.71332376,10.71332376,0.0,0.0,0.0
HH118,Mg2,18.812188,18.812188,33.30534711,-0.0,0.0,-0.0,-0.68902293,-0.68902293,-1.62833627,0.0,0.0,-0.0,18.12316506,18.12316506,31.67701084,-0.0,0.0,-0.0,18.980018,18.980018,34.05422274,-0.0,-0.0,-0.0,-0.42845607,-0.42845607,-0.89164278,0.0,0.0,0.0,18.55156193,18.55156193,33.16257996,-0.0,0.0,-0.0,19.05413783,19.05413783,34.19465594,-0.0,0.0,0.0,-0.62761148,-0.62761148,-1.34480397,-0.0,0.0,-0.0,18.42652635,18.42652635,32.84985197,-0.0,0.0,0.0,19.08559829,19.08559829,34.28542105,0.0,0.0,-0.0,-0.65705131,-0.65705131,-1.30814498,0.0,-0.0,-0.0,18.42854698,18.42854698,32.97727606,0.0,0.0,-0.0,18.98834767,18.98834767,34.11225907,0.0,-0.0,-0.0,-0.43652974,-0.43652974,-0.81294792,-0.0,-0.0,0.0,18.55181793,18.55181793,33.29931115,0.0,-0.0,0.0,19.0940315,19.0940315,34.282475,0.0,0.0,0.0,-0.56923051,-0.56923051,-1.11036493,-0.0,0.0,-0.0,18.52480099,18.52480099,33.17211007,-0.0,0.0,0.0,19.09046747,19.09046747,34.29619877,-0.0,-0.0,-0.0,-0.60630908,-0.60630908,-1.19870959,-0.0,0.0,-0.0,18.48415839,18.48415839,33.09748918,-0.0,0.0,-0.0,19.08960843,19.08960843,34.30437556,-0.0,0.0,-0.0,-0.62215195,-0.62215195,-1.23269713,-0.0,-0.0,0.0,18.46745648,18.46745648,33.07167843,-0.0,-0.0,-0.0
HH118,N,1.09608951,1.09608951,1.09608951,-0.0,-0.0,-0.0,0.01747976,0.01747976,0.01747976,-0.0,0.0,0.0,1.11356927,1.11356927,1.11356927,-0.0,-0.0,-0.0,1.09149629,1.09149629,1.09149629,-0.0,0.0,0.0,0.01668101,0.01668101,0.01668101,0.0,-0.0,0.0,1.10817731,1.10817731,1.10817731,-0.0,-0.0,0.0,1.09747148,1.09747148,1.09747148,0.0,-0.0,0.0,0.01365006,0.01365006,0.01365006,0.0,0.0,-0.0,1.11112154,1.11112154,1.11112154,0.0,0.0,0.0,1.09850867,1.09850867,1.09850867,0.0,0.0,-0.0,0.01355849,0.01355849,0.01355849,-0.0,-0.0,0.0,1.11206716,1.11206716,1.11206716,0.0,-0.0,-0.0,1.01676063,1.01676063,1.01676063,-0.0,0.0,-0.0,0.00879166,0.00879166,0.00879166,0.0,-0.0,0.0,1.02555229,1.02555229,1.02555229,0.0,-0.0,-0.0,1.08105708,1.08105708,1.08105708,0.0,0.0,-0.0,0.01237493,0.01237493,0.01237493,-0.0,-0.0,0.0,1.09343202,1.09343202,1.09343202,0.0,-0.0,0.0,1.09620015,1.09620015,1.09620015,0.0,-0.0,0.0,0.01374507,0.01374507,0.01374507,-0.0,-0.0,-0.0,1.10994522,1.10994522,1.10994522,0.0,-0.0,0.0,1.09751902,1.09751902,1.09751902,0.0,0.0,-0.0,0.01379207,0.01379207,0.01379207,-0.0,-0.0,0.0,1.11131109,1.11131109,1.11131109,-0.0,-0.0,0.0
HH118,N2,1.50397753,1.50397753,2.22808032,-0.0,0.0,-0.0,0.03068124,0.03068124,-0.01878506,0.0,-0.0,-0.0,1.53465877,1.53465877,2.20929526,-0.0,0.0,-0.0,1.49200053,1.49200053,2.22648982,-0.0,0.0,-0.0,0.02641199,0.02641199,-0.02559473,-0.0,0.0,-0.0,1.51841252,1.51841252,2.20089509,-0.0,0.0,-0.0,1.50022406,1.50022406,2.23132127,-0.0,0.0,-0.0,0.02438356,0.02438356,-0.02703221,-0.0,0.0,-0.0,1.52460762,1.52460762,2.20428906,-0.0,0.0,-0.0,1.50076963,1.50076963,2.23197551,0.0,0.0,-0.0,0.02445577,0.02445577,-0.02762104,-0.0,0.0,-0.0,1.52522539,1.52522539,2.20435447,-0.0,0.0,-0.0,1.4504084,1.4504084,2.21438802,-0.0,0.0,0.0,0.03347736,0.03347736,-0.01769789,-0.0,-0.0,0.0,1.48388576,1.48388576,2.19669014,-0.0,-0.0,0.0,1.49194092,1.49194092,2.23003346,0.0,-0.0,0.0,0.02751804,0.02751804,-0.02552314,0.0,0.0,-0.0,1.51945896,1.51945896,2.20451032,0.0,0.0,0.0,1.5005932,1.5005932,2.23168903,-0.0,0.0,0.0,0.0255636,0.0255636,-0.02660242,0.0,-0.0,0.0,1.5261568,1.5261568,2.20508661,0.0,-0.0,0.0,1.50099447,1.50099447,2.2316273,0.0,-0.0,-0.0,0.0249185,0.0249185,-0.02736969,-0.0,-0.0,-0.0,1.52591297,1.52591297,2.20425761,-0.0,-0.0,-0.0
HH118,N2H2,3.53205975,2.0601534,2.80108305,-0.0,0.0,-0.34170423,0.02201394,0.0382968,0.11954055,-0.0,-0.0,0.045582755,3.55407369,2.09845021,2.9206236,-0.0,0.0,-0.296121485,3.56432724,2.05984902,2.83273624,0.0,0.0,-0.34199188,0.01851882,0.03683208,0.11696201,-0.0,-0.0,0.046023565,3.58284606,2.09668111,2.94969825,0.0,0.0,-0.29596831,3.5708091,2.06870916,2.84220818,-0.0,-0.0,-0.34059407,0.01628621,0.03466075,0.11465942,0.0,-0.0,0.045989,3.58709531,2.10336991,2.9568676,0.0,-0.0,-0.294605065,3.57155952,2.06898292,2.84273383,0.0,-0.0,-0.34069911,0.01547929,0.03470782,0.11373297,0.0,0.0,0.045933055,3.5870388,2.10369074,2.9564668,0.0,0.0,-0.29476605499999997,3.51915518,1.98445445,2.79978495,0.0,-0.0,-0.33627885,0.01964993,0.03064941,0.12259842,-0.0,0.0,0.04812569,3.53880512,2.01510386,2.92238337,0.0,0.0,-0.28815315500000005,3.56057798,2.05006879,2.82994694,0.0,-0.0,-0.34154255,0.01643867,0.03400719,0.11616979,-0.0,0.0,0.046623479999999995,3.57701666,2.08407598,2.94611673,-0.0,0.0,-0.29491907500000003,3.56790546,2.06545044,2.83840949,-0.0,-0.0,-0.34101221,0.01566712,0.03443396,0.11421294,-0.0,0.0,0.046069995,3.58357258,2.0998844,2.95262243,-0.0,0.0,-0.294942215,3.56974989,2.06792449,2.84086684,0.0,0.0,-0.34072622,0.014906,0.03423537,0.11331017,-0.0,0.0,0.046003934999999996,3.58465589,2.10215986,2.95417701,-0.0,0.0,-0.29472228
HH118,N2H4,3.05097664,3.66984256,3.04196198,0.07283646,0.0,-0.0,0.12112977,0.12479133,0.17862701,-0.016510725,0.0,0.0,3.17210642,3.79463389,3.22058899,0.056325735,0.0,-0.0,3.06520554,3.70745475,3.0614836,0.07965198,0.0,0.0,0.1182534,0.12471299,0.17548486,-0.01324841,-0.0,0.0,3.18345894,3.83216774,3.23696847,0.06640357499999999,0.0,0.0,3.07073808,3.71524976,3.07105286,0.08013633,0.0,0.0,0.11617005,0.12329112,0.17373105,-0.012283465,0.0,0.0,3.18690813,3.83854088,3.24478391,0.06785286,0.0,0.0,3.07097676,3.71596188,3.07123489,0.0802005,-0.0,0.0,0.11541584,0.12292423,0.17271549,-0.0121152,-0.0,-0.0,3.18639259,3.83888611,3.24395038,0.0680853,-0.0,0.0,3.03865109,3.64388995,3.0430242,0.07611921,-0.0,0.0,0.11656309,0.11827908,0.17462105,-0.01480335,-0.0,0.0,3.15521418,3.76216902,3.21764525,0.06131586,-0.0,0.0,3.0672723,3.69997916,3.06144043,0.07920988,0.0,-0.0,0.11716361,0.12264471,0.17330553,-0.012813395,-0.0,-0.0,3.18443591,3.82262387,3.23474595,0.066396485,0.0,-0.0,3.06997486,3.71145308,3.06672985,0.07995433,0.0,0.0,0.11592654,0.12281145,0.17233476,-0.012298964999999999,-0.0,0.0,3.1859014,3.83426453,3.23906461,0.06765536999999999,-0.0,0.0,3.07000878,3.71346599,3.06903662,0.07999301,-0.0,0.0,0.1150252,0.1222687,0.17179616,-0.01217815,-0.0,0.0,3.18503398,3.83573469,3.24083278,0.06781486,-0.0,0.0
HH118,NH,1.30535117,1.30535117,1.66979917,0.0,0.0,-1.08e-06,0.04025424,0.04025424,0.04578467,0.0,-0.0,-4e-08,1.34560542,1.34560542,1.71558385,0.0,0.0,-1.12e-06,1.31315564,1.31315564,1.68671844,-0.0,0.0,0.0,0.04126818,0.04126818,0.04664311,-0.0,0.0,-0.0,1.35442382,1.35442382,1.73336155,-0.0,0.0,0.0,1.32149727,1.32149727,1.69320344,-0.0,0.0,-0.0,0.03947077,0.03947077,0.04506291,0.0,-0.0,0.0,1.36096805,1.36096805,1.73826635,-0.0,0.0,0.0,1.32253368,1.32253368,1.69376305,-0.0,0.0,-0.0,0.03948165,0.03948165,0.04454429,-0.0,-0.0,-0.0,1.36201532,1.36201532,1.73830734,-0.0,0.0,-0.0,1.22667376,1.22667376,1.65757836,-0.0,-0.0,-9e-07,0.02963345,0.02963345,0.04672402,0.0,0.0,-5e-08,1.25630721,1.25630721,1.70430238,-0.0,0.0,-9.5e-07,1.29918284,1.29918284,1.68003,-0.0,-0.0,0.0,0.03577757,0.03577757,0.04525173,-0.0,-0.0,-0.0,1.33496042,1.33496042,1.72528173,-0.0,-0.0,-0.0,1.31754546,1.31754546,1.6891819,0.0,-0.0,0.0,0.03854796,0.03854796,0.04469022,0.0,-0.0,0.0,1.35609341,1.35609341,1.73387212,0.0,-0.0,0.0,1.32066297,1.32066297,1.69205326,0.0,0.0,0.0,0.03914991,0.03914991,0.04424916,-0.0,-0.0,-0.0,1.35981288,1.35981288,1.73630242,-0.0,-0.0,-0.0
